Meter_ID,Datetime,Time,Day,Random for Hour,Day Scaling,Distance from 3PM,Scale to 1 if past 6 hours,Cos Scaled,Meter Scaling,Production Raw,Production (KW),Production (KWH),Solar Irradiance
2,1/1/2021 12:00,1/0/1900 12:00,1/1/2021,1.05,0.14,0.125,0.800000001,0.095491502,12,0.16844701,0.16844701,0.042111752,0.01336881
2,1/1/2021 12:15,1/0/1900 12:15,1/1/2021,0.95,0.14,0.114583333,0.733333334,0.165434696,12,0.264033775,0.264033775,0.066008444,0.023160857
2,1/1/2021 12:30,1/0/1900 12:30,1/1/2021,1.02,0.14,0.104166667,0.666666667,0.249999999,12,0.428399998,0.428399998,0.1071,0.035
2,1/1/2021 12:45,1/0/1900 12:45,1/1/2021,0.97,0.14,0.09375,0.600000001,0.345491502,12,0.563012951,0.563012951,0.140753238,0.04836881
2,1/1/2021 13:00,1/0/1900 13:00,1/1/2021,1.05,0.14,0.083333333,0.533333334,0.447735767,12,0.789805893,0.789805893,0.197451473,0.062683007
2,1/1/2021 13:15,1/0/1900 13:15,1/1/2021,1.1,0.14,0.072916667,0.466666667,0.55226423,12,1.020584298,1.020584298,0.255146074,0.077316992
2,1/1/2021 13:30,1/0/1900 13:30,1/1/2021,0.99,0.14,0.0625,0.400000001,0.654508496,12,1.08857853,1.08857853,0.272144633,0.091631189
2,1/1/2021 13:45,1/0/1900 13:45,1/1/2021,0.98,0.14,0.052083333,0.333333334,0.749999999,12,1.234799998,1.234799998,0.3087,0.105
2,1/1/2021 14:00,1/0/1900 14:00,1/1/2021,0.95,0.14,0.041666667,0.266666668,0.834565302,12,1.331966222,1.331966222,0.332991556,0.116839142
2,1/1/2021 14:15,1/0/1900 14:15,1/1/2021,0.98,0.14,0.03125,0.200000001,0.904508496,12,1.489182788,1.489182788,0.372295697,0.126631189
2,1/1/2021 14:30,1/0/1900 14:30,1/1/2021,1.05,0.14,0.020833333,0.133333334,0.956772728,12,1.687747093,1.687747093,0.421936773,0.133948182
2,1/1/2021 14:45,1/0/1900 14:45,1/1/2021,1.03,0.14,0.010416667,0.066666668,0.9890738,12,1.711493304,1.711493304,0.427873326,0.138470332
2,1/1/2021 15:00,1/0/1900 15:00,1/1/2021,1.03,0.14,1.45519E-10,9.31323E-10,1,12,1.7304,1.7304,0.4326,0.14
2,1/1/2021 15:15,1/0/1900 15:15,1/1/2021,0.92,0.14,0.010416667,0.066666666,0.989073801,12,1.528712466,1.528712466,0.382178117,0.138470332
2,1/1/2021 15:30,1/0/1900 15:30,1/1/2021,1.1,0.14,0.020833333,0.133333332,0.956772729,12,1.768116004,1.768116004,0.442029001,0.133948182
2,1/1/2021 15:45,1/0/1900 15:45,1/1/2021,0.94,0.14,0.03125,0.199999999,0.904508498,12,1.42839982,1.42839982,0.357099955,0.12663119
2,1/1/2021 16:00,1/0/1900 16:00,1/1/2021,0.97,0.14,0.041666667,0.266666666,0.834565304,12,1.36000762,1.36000762,0.340001905,0.116839143
2,1/1/2021 16:15,1/0/1900 16:15,1/1/2021,1.03,0.14,0.052083333,0.333333332,0.750000001,12,1.297800002,1.297800002,0.324450001,0.105
2,1/1/2021 16:30,1/0/1900 16:30,1/1/2021,1.03,0.14,0.0625,0.399999999,0.654508499,12,1.132561506,1.132561506,0.283140377,0.09163119
2,1/1/2021 16:45,1/0/1900 16:45,1/1/2021,0.93,0.14,0.072916667,0.466666666,0.552264233,12,0.862857638,0.862857638,0.21571441,0.077316993
2,1/1/2021 17:00,1/0/1900 17:00,1/1/2021,0.98,0.14,0.083333333,0.533333332,0.44773577,12,0.737152172,0.737152172,0.184288043,0.062683008
2,1/1/2021 17:15,1/0/1900 17:15,1/1/2021,0.99,0.14,0.09375,0.599999999,0.345491504,12,0.57462147,0.57462147,0.143655368,0.048368811
2,1/1/2021 17:30,1/0/1900 17:30,1/1/2021,1.02,0.14,0.104166666,0.666666666,0.250000001,12,0.428400003,0.428400003,0.107100001,0.035
2,1/1/2021 17:45,1/0/1900 17:45,1/1/2021,0.99,0.14,0.114583333,0.733333332,0.165434698,12,0.27515099,0.27515099,0.068787747,0.023160858
2,1/1/2021 18:00,1/0/1900 18:00,1/1/2021,1.04,0.14,0.125,0.799999999,0.095491504,12,0.166842756,0.166842756,0.041710689,0.013368811
2,1/1/2021 18:15,1/0/1900 18:15,1/1/2021,0.96,0.14,0.135416666,0.866666666,0.043227272,12,0.069716944,0.069716944,0.017429236,0.006051818
2,1/1/2021 18:30,1/0/1900 18:30,1/1/2021,0.95,0.14,0.145833333,0.933333332,0.0109262,12,0.017438215,0.017438215,0.004359554,0.001529668
2,1/1/2021 18:45,1/0/1900 18:45,1/1/2021,1.03,0.14,0.15625,0.999999999,0,12,0,0,0,0
2,1/1/2021 19:00,1/0/1900 19:00,1/1/2021,1.01,0.14,0.166666666,1,0,12,0,0,0,0
2,1/1/2021 19:15,1/0/1900 19:15,1/1/2021,1.1,0.14,0.177083333,1,0,12,0,0,0,0
2,1/1/2021 19:30,1/0/1900 19:30,1/1/2021,0.96,0.14,0.1875,1,0,12,0,0,0,0
2,1/1/2021 19:45,1/0/1900 19:45,1/1/2021,1.09,0.14,0.197916666,1,0,12,0,0,0,0
2,1/1/2021 20:00,1/0/1900 20:00,1/1/2021,1,0.14,0.208333333,1,0,12,0,0,0,0
2,1/1/2021 20:15,1/0/1900 20:15,1/1/2021,0.93,0.14,0.21875,1,0,12,0,0,0,0
2,1/1/2021 20:30,1/0/1900 20:30,1/1/2021,0.97,0.14,0.229166666,1,0,12,0,0,0,0
2,1/1/2021 20:45,1/0/1900 20:45,1/1/2021,1.03,0.14,0.239583333,1,0,12,0,0,0,0
2,1/1/2021 21:00,1/0/1900 21:00,1/1/2021,1,0.14,0.25,1,0,12,0,0,0,0
2,1/1/2021 21:15,1/0/1900 21:15,1/1/2021,1.08,0.14,0.260416666,1,0,12,0,0,0,0
2,1/1/2021 21:30,1/0/1900 21:30,1/1/2021,0.91,0.14,0.270833333,1,0,12,0,0,0,0
2,1/1/2021 21:45,1/0/1900 21:45,1/1/2021,0.94,0.14,0.28125,1,0,12,0,0,0,0
2,1/1/2021 22:00,1/0/1900 22:00,1/1/2021,0.96,0.14,0.291666666,1,0,12,0,0,0,0
2,1/1/2021 22:15,1/0/1900 22:15,1/1/2021,1.04,0.14,0.302083333,1,0,12,0,0,0,0
2,1/1/2021 22:30,1/0/1900 22:30,1/1/2021,1.03,0.14,0.3125,1,0,12,0,0,0,0
2,1/1/2021 22:45,1/0/1900 22:45,1/1/2021,1.05,0.14,0.322916666,1,0,12,0,0,0,0
2,1/1/2021 23:00,1/0/1900 23:00,1/1/2021,1.06,0.14,0.333333333,1,0,12,0,0,0,0
2,1/1/2021 23:15,1/0/1900 23:15,1/1/2021,1.07,0.14,0.34375,1,0,12,0,0,0,0
2,1/1/2021 23:30,1/0/1900 23:30,1/1/2021,1.07,0.14,0.354166666,1,0,12,0,0,0,0
2,1/1/2021 23:45,1/0/1900 23:45,1/1/2021,1.01,0.14,0.364583333,1,0,12,0,0,0,0
2,1/2/2021 0:00,1/1/1900 0:00,1/1/2021,1.07,0.64,0.375,1,0,12,0,0,0,0
2,1/2/2021 0:15,1/0/1900 0:15,1/2/2021,0.96,0.64,0.614583334,1,0,12,0,0,0,0
2,1/2/2021 0:30,1/0/1900 0:30,1/2/2021,0.93,0.64,0.604166667,1,0,12,0,0,0,0
2,1/2/2021 0:45,1/0/1900 0:45,1/2/2021,1.04,0.64,0.59375,1,0,12,0,0,0,0
2,1/2/2021 1:00,1/0/1900 1:00,1/2/2021,0.98,0.64,0.583333334,1,0,12,0,0,0,0
2,1/2/2021 1:15,1/0/1900 1:15,1/2/2021,1.08,0.64,0.572916667,1,0,12,0,0,0,0
2,1/2/2021 1:30,1/0/1900 1:30,1/2/2021,1.03,0.64,0.5625,1,0,12,0,0,0,0
2,1/2/2021 1:45,1/0/1900 1:45,1/2/2021,0.94,0.64,0.552083334,1,0,12,0,0,0,0
2,1/2/2021 2:00,1/0/1900 2:00,1/2/2021,0.97,0.64,0.541666667,1,0,12,0,0,0,0
2,1/2/2021 2:15,1/0/1900 2:15,1/2/2021,0.98,0.64,0.53125,1,0,12,0,0,0,0
2,1/2/2021 2:30,1/0/1900 2:30,1/2/2021,0.92,0.64,0.520833334,1,0,12,0,0,0,0
2,1/2/2021 2:45,1/0/1900 2:45,1/2/2021,1.02,0.64,0.510416667,1,0,12,0,0,0,0
2,1/2/2021 3:00,1/0/1900 3:00,1/2/2021,1.04,0.64,0.5,1,0,12,0,0,0,0
2,1/2/2021 3:15,1/0/1900 3:15,1/2/2021,1.06,0.64,0.489583334,1,0,12,0,0,0,0
2,1/2/2021 3:30,1/0/1900 3:30,1/2/2021,0.93,0.64,0.479166667,1,0,12,0,0,0,0
2,1/2/2021 3:45,1/0/1900 3:45,1/2/2021,0.94,0.64,0.46875,1,0,12,0,0,0,0
2,1/2/2021 4:00,1/0/1900 4:00,1/2/2021,1.03,0.64,0.458333334,1,0,12,0,0,0,0
2,1/2/2021 4:15,1/0/1900 4:15,1/2/2021,0.96,0.64,0.447916667,1,0,12,0,0,0,0
2,1/2/2021 4:30,1/0/1900 4:30,1/2/2021,1.09,0.64,0.4375,1,0,12,0,0,0,0
2,1/2/2021 4:45,1/0/1900 4:45,1/2/2021,0.93,0.64,0.427083334,1,0,12,0,0,0,0
2,1/2/2021 5:00,1/0/1900 5:00,1/2/2021,1.09,0.64,0.416666667,1,0,12,0,0,0,0
2,1/2/2021 5:15,1/0/1900 5:15,1/2/2021,1.03,0.64,0.40625,1,0,12,0,0,0,0
2,1/2/2021 5:30,1/0/1900 5:30,1/2/2021,1.07,0.64,0.395833334,1,0,12,0,0,0,0
2,1/2/2021 5:45,1/0/1900 5:45,1/2/2021,1.08,0.64,0.385416667,1,0,12,0,0,0,0
2,1/2/2021 6:00,1/0/1900 6:00,1/2/2021,0.97,0.64,0.375,1,0,12,0,0,0,0
2,1/2/2021 6:15,1/0/1900 6:15,1/2/2021,1.04,0.64,0.364583334,1,0,12,0,0,0,0
2,1/2/2021 6:30,1/0/1900 6:30,1/2/2021,1.08,0.64,0.354166667,1,0,12,0,0,0,0
2,1/2/2021 6:45,1/0/1900 6:45,1/2/2021,1.02,0.64,0.34375,1,0,12,0,0,0,0
2,1/2/2021 7:00,1/0/1900 7:00,1/2/2021,1.09,0.64,0.333333334,1,0,12,0,0,0,0
2,1/2/2021 7:15,1/0/1900 7:15,1/2/2021,0.98,0.64,0.322916667,1,0,12,0,0,0,0
2,1/2/2021 7:30,1/0/1900 7:30,1/2/2021,1.07,0.64,0.3125,1,0,12,0,0,0,0
2,1/2/2021 7:45,1/0/1900 7:45,1/2/2021,1.04,0.64,0.302083334,1,0,12,0,0,0,0
2,1/2/2021 8:00,1/0/1900 8:00,1/2/2021,0.97,0.64,0.291666667,1,0,12,0,0,0,0
2,1/2/2021 8:15,1/0/1900 8:15,1/2/2021,1.05,0.64,0.28125,1,0,12,0,0,0,0
2,1/2/2021 8:30,1/0/1900 8:30,1/2/2021,0.96,0.64,0.270833334,1,0,12,0,0,0,0
2,1/2/2021 8:45,1/0/1900 8:45,1/2/2021,1.07,0.64,0.260416667,1,0,12,0,0,0,0
2,1/2/2021 9:00,1/0/1900 9:00,1/2/2021,0.91,0.64,0.25,1,0,12,0,0,0,0
2,1/2/2021 9:15,1/0/1900 9:15,1/2/2021,1.08,0.64,0.239583334,1,0,12,0,0,0,0
2,1/2/2021 9:30,1/0/1900 9:30,1/2/2021,1.06,0.64,0.229166667,1,0,12,0,0,0,0
2,1/2/2021 9:45,1/0/1900 9:45,1/2/2021,1.09,0.64,0.21875,1,0,12,0,0,0,0
2,1/2/2021 10:00,1/0/1900 10:00,1/2/2021,1.03,0.64,0.208333334,1,0,12,0,0,0,0
2,1/2/2021 10:15,1/0/1900 10:15,1/2/2021,1.1,0.64,0.197916667,1,0,12,0,0,0,0
2,1/2/2021 10:30,1/0/1900 10:30,1/2/2021,0.91,0.64,0.1875,1,0,12,0,0,0,0
2,1/2/2021 10:45,1/0/1900 10:45,1/2/2021,0.9,0.64,0.177083334,1,0,12,0,0,0,0
2,1/2/2021 11:00,1/0/1900 11:00,1/2/2021,1.01,0.64,0.166666667,1,0,12,0,0,0,0
2,1/2/2021 11:15,1/0/1900 11:15,1/2/2021,0.99,0.64,0.15625,1,0,12,0,0,0,0
2,1/2/2021 11:30,1/0/1900 11:30,1/2/2021,0.98,0.64,0.145833334,0.933333336,0.010926199,12,0.082234944,0.082234944,0.020558736,0.006992767
2,1/2/2021 11:45,1/0/1900 11:45,1/2/2021,1.03,0.64,0.135416667,0.866666669,0.04322727,12,0.341944995,0.341944995,0.085486249,0.027665453
2,1/2/2021 12:00,1/0/1900 12:00,1/2/2021,0.95,0.64,0.125,0.800000002,0.095491501,12,0.696705989,0.696705989,0.174176497,0.06111456
2,1/2/2021 12:15,1/0/1900 12:15,1/2/2021,0.93,0.64,0.114583334,0.733333336,0.165434694,12,1.18160076,1.18160076,0.29540019,0.105878204
2,1/2/2021 12:30,1/0/1900 12:30,1/2/2021,1.04,0.64,0.104166667,0.666666669,0.249999997,12,1.996799975,1.996799975,0.499199994,0.159999998
2,1/2/2021 12:45,1/0/1900 12:45,1/2/2021,0.92,0.64,0.09375,0.600000002,0.345491499,12,2.441104738,2.441104738,0.610276185,0.22111456
2,1/2/2021 13:00,1/0/1900 13:00,1/2/2021,1.05,0.64,0.083333334,0.533333336,0.447735765,12,3.610541207,3.610541207,0.902635302,0.286550889
2,1/2/2021 13:15,1/0/1900 13:15,1/2/2021,1.08,0.64,0.072916667,0.466666669,0.552264228,12,4.580700413,4.580700413,1.145175103,0.353449106
2,1/2/2021 13:30,1/0/1900 13:30,1/2/2021,0.99,0.64,0.0625,0.400000002,0.654508494,12,4.976358979,4.976358979,1.244089745,0.418885436
2,1/2/2021 13:45,1/0/1900 13:45,1/2/2021,1.08,0.64,0.052083334,0.333333336,0.749999997,12,6.220799974,6.220799974,1.555199993,0.479999998
2,1/2/2021 14:00,1/0/1900 14:00,1/2/2021,1.02,0.64,0.041666667,0.266666669,0.8345653,12,6.537650737,6.537650737,1.634412684,0.534121792
2,1/2/2021 14:15,1/0/1900 14:15,1/2/2021,0.91,0.64,0.03125,0.200000002,0.904508495,12,6.32142897,6.32142897,1.580357242,0.578885437
2,1/2/2021 14:30,1/0/1900 14:30,1/2/2021,0.98,0.64,0.020833334,0.133333336,0.956772727,12,7.201054255,7.201054255,1.800263564,0.612334545
2,1/2/2021 14:45,1/0/1900 14:45,1/2/2021,0.95,0.64,0.010416667,0.066666669,0.9890738,12,7.216282442,7.216282442,1.80407061,0.633007232
2,1/2/2021 15:00,1/0/1900 15:00,1/2/2021,1.08,0.64,3.7835E-10,2.42144E-09,1,12,8.2944,8.2944,2.0736,0.64
2,1/2/2021 15:15,1/0/1900 15:15,1/2/2021,1.01,0.64,0.010416666,0.066666664,0.989073801,12,7.672047661,7.672047661,1.918011915,0.633007233
2,1/2/2021 15:30,1/0/1900 15:30,1/2/2021,1.07,0.64,0.020833333,0.133333331,0.95677273,12,7.862375589,7.862375589,1.965593897,0.612334547
2,1/2/2021 15:45,1/0/1900 15:45,1/2/2021,1.02,0.64,0.03125,0.199999998,0.904508499,12,7.085557781,7.085557781,1.771389445,0.57888544
2,1/2/2021 16:00,1/0/1900 16:00,1/2/2021,1.06,0.64,0.041666666,0.266666664,0.834565306,12,6.794029244,6.794029244,1.698507311,0.534121796
2,1/2/2021 16:15,1/0/1900 16:15,1/2/2021,1,0.64,0.052083333,0.333333331,0.750000003,12,5.760000026,5.760000026,1.440000007,0.480000002
2,1/2/2021 16:30,1/0/1900 16:30,1/2/2021,1.09,0.64,0.0625,0.399999997,0.654508501,12,5.479021563,5.479021563,1.369755391,0.418885441
2,1/2/2021 16:45,1/0/1900 16:45,1/2/2021,0.97,0.64,0.072916666,0.466666664,0.552264236,12,4.114147649,4.114147649,1.028536912,0.353449111
2,1/2/2021 17:00,1/0/1900 17:00,1/2/2021,0.92,0.64,0.083333333,0.533333331,0.447735772,12,3.163521873,3.163521873,0.790880468,0.286550894
2,1/2/2021 17:15,1/0/1900 17:15,1/2/2021,1.07,0.64,0.09375,0.599999997,0.345491507,12,2.839111005,2.839111005,0.709777751,0.221114564
2,1/2/2021 17:30,1/0/1900 17:30,1/2/2021,1.02,0.64,0.104166666,0.666666664,0.250000004,12,1.958400027,1.958400027,0.489600007,0.160000002
2,1/2/2021 17:45,1/0/1900 17:45,1/2/2021,0.97,0.64,0.114583333,0.733333331,0.1654347,12,1.23242234,1.23242234,0.308105585,0.105878208
2,1/2/2021 18:00,1/0/1900 18:00,1/2/2021,1.02,0.64,0.125,0.799999997,0.095491505,12,0.748042255,0.748042255,0.187010564,0.061114563
2,1/2/2021 18:15,1/0/1900 18:15,1/2/2021,1.06,0.64,0.135416666,0.866666664,0.043227273,12,0.351904583,0.351904583,0.087976146,0.027665455
2,1/2/2021 18:30,1/0/1900 18:30,1/2/2021,1.05,0.64,0.145833333,0.933333331,0.0109262,12,0.088108881,0.088108881,0.02202722,0.006992768
2,1/2/2021 18:45,1/0/1900 18:45,1/2/2021,0.92,0.64,0.15625,0.999999997,0,12,0,0,0,0
2,1/2/2021 19:00,1/0/1900 19:00,1/2/2021,1.09,0.64,0.166666666,1,0,12,0,0,0,0
2,1/2/2021 19:15,1/0/1900 19:15,1/2/2021,0.95,0.64,0.177083333,1,0,12,0,0,0,0
2,1/2/2021 19:30,1/0/1900 19:30,1/2/2021,1.05,0.64,0.1875,1,0,12,0,0,0,0
2,1/2/2021 19:45,1/0/1900 19:45,1/2/2021,1.03,0.64,0.197916666,1,0,12,0,0,0,0
2,1/2/2021 20:00,1/0/1900 20:00,1/2/2021,1.03,0.64,0.208333333,1,0,12,0,0,0,0
2,1/2/2021 20:15,1/0/1900 20:15,1/2/2021,0.98,0.64,0.21875,1,0,12,0,0,0,0
2,1/2/2021 20:30,1/0/1900 20:30,1/2/2021,1.06,0.64,0.229166666,1,0,12,0,0,0,0
2,1/2/2021 20:45,1/0/1900 20:45,1/2/2021,0.91,0.64,0.239583333,1,0,12,0,0,0,0
2,1/2/2021 21:00,1/0/1900 21:00,1/2/2021,1.05,0.64,0.25,1,0,12,0,0,0,0
2,1/2/2021 21:15,1/0/1900 21:15,1/2/2021,0.97,0.64,0.260416666,1,0,12,0,0,0,0
2,1/2/2021 21:30,1/0/1900 21:30,1/2/2021,0.96,0.64,0.270833333,1,0,12,0,0,0,0
2,1/2/2021 21:45,1/0/1900 21:45,1/2/2021,0.94,0.64,0.28125,1,0,12,0,0,0,0
2,1/2/2021 22:00,1/0/1900 22:00,1/2/2021,1.09,0.64,0.291666666,1,0,12,0,0,0,0
2,1/2/2021 22:15,1/0/1900 22:15,1/2/2021,1.08,0.64,0.302083333,1,0,12,0,0,0,0
2,1/2/2021 22:30,1/0/1900 22:30,1/2/2021,0.9,0.64,0.3125,1,0,12,0,0,0,0
2,1/2/2021 22:45,1/0/1900 22:45,1/2/2021,1.04,0.64,0.322916666,1,0,12,0,0,0,0
2,1/2/2021 23:00,1/0/1900 23:00,1/2/2021,1.05,0.64,0.333333333,1,0,12,0,0,0,0
2,1/2/2021 23:15,1/0/1900 23:15,1/2/2021,1.02,0.64,0.34375,1,0,12,0,0,0,0
2,1/2/2021 23:30,1/0/1900 23:30,1/2/2021,0.92,0.64,0.354166666,1,0,12,0,0,0,0
2,1/2/2021 23:45,1/0/1900 23:45,1/2/2021,0.99,0.64,0.364583333,1,0,12,0,0,0,0
2,1/3/2021 0:00,1/1/1900 0:00,1/2/2021,1.01,0.68,0.375,1,0,12,0,0,0,0
2,1/3/2021 0:15,1/0/1900 0:15,1/3/2021,1.1,0.68,0.614583334,1,0,12,0,0,0,0
2,1/3/2021 0:30,1/0/1900 0:30,1/3/2021,1.02,0.68,0.604166667,1,0,12,0,0,0,0
2,1/3/2021 0:45,1/0/1900 0:45,1/3/2021,1.04,0.68,0.59375,1,0,12,0,0,0,0
2,1/3/2021 1:00,1/0/1900 1:00,1/3/2021,0.92,0.68,0.583333334,1,0,12,0,0,0,0
2,1/3/2021 1:15,1/0/1900 1:15,1/3/2021,1.1,0.68,0.572916667,1,0,12,0,0,0,0
2,1/3/2021 1:30,1/0/1900 1:30,1/3/2021,1.1,0.68,0.5625,1,0,12,0,0,0,0
2,1/3/2021 1:45,1/0/1900 1:45,1/3/2021,1.08,0.68,0.552083334,1,0,12,0,0,0,0
2,1/3/2021 2:00,1/0/1900 2:00,1/3/2021,0.9,0.68,0.541666667,1,0,12,0,0,0,0
2,1/3/2021 2:15,1/0/1900 2:15,1/3/2021,1.08,0.68,0.53125,1,0,12,0,0,0,0
2,1/3/2021 2:30,1/0/1900 2:30,1/3/2021,1.09,0.68,0.520833334,1,0,12,0,0,0,0
2,1/3/2021 2:45,1/0/1900 2:45,1/3/2021,1.03,0.68,0.510416667,1,0,12,0,0,0,0
2,1/3/2021 3:00,1/0/1900 3:00,1/3/2021,1.05,0.68,0.5,1,0,12,0,0,0,0
2,1/3/2021 3:15,1/0/1900 3:15,1/3/2021,0.9,0.68,0.489583334,1,0,12,0,0,0,0
2,1/3/2021 3:30,1/0/1900 3:30,1/3/2021,1.02,0.68,0.479166667,1,0,12,0,0,0,0
2,1/3/2021 3:45,1/0/1900 3:45,1/3/2021,0.99,0.68,0.468750001,1,0,12,0,0,0,0
2,1/3/2021 4:00,1/0/1900 4:00,1/3/2021,0.92,0.68,0.458333334,1,0,12,0,0,0,0
2,1/3/2021 4:15,1/0/1900 4:15,1/3/2021,1.04,0.68,0.447916667,1,0,12,0,0,0,0
2,1/3/2021 4:30,1/0/1900 4:30,1/3/2021,1.03,0.68,0.437500001,1,0,12,0,0,0,0
2,1/3/2021 4:45,1/0/1900 4:45,1/3/2021,0.99,0.68,0.427083334,1,0,12,0,0,0,0
2,1/3/2021 5:00,1/0/1900 5:00,1/3/2021,0.97,0.68,0.416666667,1,0,12,0,0,0,0
2,1/3/2021 5:15,1/0/1900 5:15,1/3/2021,1.03,0.68,0.406250001,1,0,12,0,0,0,0
2,1/3/2021 5:30,1/0/1900 5:30,1/3/2021,0.95,0.68,0.395833334,1,0,12,0,0,0,0
2,1/3/2021 5:45,1/0/1900 5:45,1/3/2021,1.08,0.68,0.385416667,1,0,12,0,0,0,0
2,1/3/2021 6:00,1/0/1900 6:00,1/3/2021,1.07,0.68,0.375000001,1,0,12,0,0,0,0
2,1/3/2021 6:15,1/0/1900 6:15,1/3/2021,1.09,0.68,0.364583334,1,0,12,0,0,0,0
2,1/3/2021 6:30,1/0/1900 6:30,1/3/2021,0.96,0.68,0.354166667,1,0,12,0,0,0,0
2,1/3/2021 6:45,1/0/1900 6:45,1/3/2021,1.06,0.68,0.343750001,1,0,12,0,0,0,0
2,1/3/2021 7:00,1/0/1900 7:00,1/3/2021,0.93,0.68,0.333333334,1,0,12,0,0,0,0
2,1/3/2021 7:15,1/0/1900 7:15,1/3/2021,0.91,0.68,0.322916667,1,0,12,0,0,0,0
2,1/3/2021 7:30,1/0/1900 7:30,1/3/2021,0.95,0.68,0.312500001,1,0,12,0,0,0,0
2,1/3/2021 7:45,1/0/1900 7:45,1/3/2021,1.04,0.68,0.302083334,1,0,12,0,0,0,0
2,1/3/2021 8:00,1/0/1900 8:00,1/3/2021,1.05,0.68,0.291666667,1,0,12,0,0,0,0
2,1/3/2021 8:15,1/0/1900 8:15,1/3/2021,0.93,0.68,0.281250001,1,0,12,0,0,0,0
2,1/3/2021 8:30,1/0/1900 8:30,1/3/2021,0.98,0.68,0.270833334,1,0,12,0,0,0,0
2,1/3/2021 8:45,1/0/1900 8:45,1/3/2021,0.95,0.68,0.260416667,1,0,12,0,0,0,0
2,1/3/2021 9:00,1/0/1900 9:00,1/3/2021,0.9,0.68,0.250000001,1,0,12,0,0,0,0
2,1/3/2021 9:15,1/0/1900 9:15,1/3/2021,0.9,0.68,0.239583334,1,0,12,0,0,0,0
2,1/3/2021 9:30,1/0/1900 9:30,1/3/2021,0.93,0.68,0.229166667,1,0,12,0,0,0,0
2,1/3/2021 9:45,1/0/1900 9:45,1/3/2021,1.07,0.68,0.218750001,1,0,12,0,0,0,0
2,1/3/2021 10:00,1/0/1900 10:00,1/3/2021,1.04,0.68,0.208333334,1,0,12,0,0,0,0
2,1/3/2021 10:15,1/0/1900 10:15,1/3/2021,0.98,0.68,0.197916667,1,0,12,0,0,0,0
2,1/3/2021 10:30,1/0/1900 10:30,1/3/2021,1.05,0.68,0.187500001,1,0,12,0,0,0,0
2,1/3/2021 10:45,1/0/1900 10:45,1/3/2021,0.95,0.68,0.177083334,1,0,12,0,0,0,0
2,1/3/2021 11:00,1/0/1900 11:00,1/3/2021,1.06,0.68,0.166666667,1,0,12,0,0,0,0
2,1/3/2021 11:15,1/0/1900 11:15,1/3/2021,1.1,0.68,0.156250001,1,0,12,0,0,0,0
2,1/3/2021 11:30,1/0/1900 11:30,1/3/2021,1.06,0.68,0.145833334,0.933333337,0.010926198,12,0.094507246,0.094507246,0.023626811,0.007429815
2,1/3/2021 11:45,1/0/1900 11:45,1/3/2021,0.95,0.68,0.135416667,0.86666667,0.043227269,12,0.335097788,0.335097788,0.083774447,0.029394543
2,1/3/2021 12:00,1/0/1900 12:00,1/3/2021,1,0.68,0.125000001,0.800000004,0.095491499,12,0.779210635,0.779210635,0.194802659,0.06493422
2,1/3/2021 12:15,1/0/1900 12:15,1/3/2021,1.06,0.68,0.114583334,0.733333337,0.165434692,12,1.430943916,1.430943916,0.357735979,0.112495591
2,1/3/2021 12:30,1/0/1900 12:30,1/3/2021,0.96,0.68,0.104166667,0.66666667,0.249999995,12,1.95839996,1.95839996,0.48959999,0.169999997
2,1/3/2021 12:45,1/0/1900 12:45,1/3/2021,1,0.68,0.093750001,0.600000004,0.345491497,12,2.819210617,2.819210617,0.704802654,0.234934218
2,1/3/2021 13:00,1/0/1900 13:00,1/3/2021,1.03,0.68,0.083333334,0.533333337,0.447735762,12,3.763129536,3.763129536,0.940782384,0.304460318
2,1/3/2021 13:15,1/0/1900 13:15,1/3/2021,0.91,0.68,0.072916667,0.46666667,0.552264226,12,4.100893234,4.100893234,1.025223309,0.375539673
2,1/3/2021 13:30,1/0/1900 13:30,1/3/2021,1.02,0.68,0.062500001,0.400000004,0.654508491,12,5.447605076,5.447605076,1.361901269,0.445065774
2,1/3/2021 13:45,1/0/1900 13:45,1/3/2021,1.03,0.68,0.052083334,0.333333337,0.749999995,12,6.303599956,6.303599956,1.575899989,0.509999996
2,1/3/2021 14:00,1/0/1900 14:00,1/3/2021,1.08,0.68,0.041666667,0.266666671,0.834565299,12,7.354857064,7.354857064,1.838714266,0.567504403
2,1/3/2021 14:15,1/0/1900 14:15,1/3/2021,0.94,0.68,0.031250001,0.200000004,0.904508494,12,6.937941949,6.937941949,1.734485487,0.615065776
2,1/3/2021 14:30,1/0/1900 14:30,1/3/2021,1.01,0.68,0.020833334,0.133333337,0.956772726,12,7.885338101,7.885338101,1.971334525,0.650605454
2,1/3/2021 14:45,1/0/1900 14:45,1/3/2021,1.09,0.68,0.010416667,0.066666671,0.989073799,12,8.797217999,8.797217999,2.1993045,0.672570183
2,1/3/2021 15:00,1/0/1900 15:00,1/3/2021,1.04,0.68,6.1118E-10,3.91155E-09,1,12,8.4864,8.4864,2.1216,0.68
2,1/3/2021 15:15,1/0/1900 15:15,1/3/2021,0.91,0.68,0.010416666,0.066666663,0.989073802,12,7.344466422,7.344466422,1.836116605,0.672570185
2,1/3/2021 15:30,1/0/1900 15:30,1/3/2021,1.04,0.68,0.020833333,0.133333329,0.956772731,12,8.119556107,8.119556107,2.029889027,0.650605457
